PRODUCTO,TIPO CONTRATO,FECHA,AJUSTE / PRIMA REF.
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-16,207.0
TRI MIN,TRI.MIN/JUL24,2024-04-16,223.5
TRI MIN,TRI.MIN/DIC24,2024-04-16,204.0
CRN Matba,CRN.CME/ABR24,2024-04-17,169.5
CRN Matba,CRN.CME/JUN24,2024-04-17,177.3
CRN Matba,CRN.CME/NOV24,2024-04-17,184.3
MAI Dolar MATba,MAI.ROS/ABR24,2024-04-17,178.7
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-17,173.3
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-17,176.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-17,180.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-17,181.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-04-17,155000.0
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-04-17,290.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-17,290.2
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-17,295.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-17,299.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-17,304.7
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-17,294.5
SOJ MIN,SOJ.MIN/MAY24,2024-04-17,290.2
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-04-17,252000.0
SOY Matba,SOY.CME/ABR24,2024-04-17,424.0
SOY Matba,SOY.CME/JUN24,2024-04-17,429.7
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-17,221.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-17,204.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-17,207.5
TRI MIN,TRI.MIN/JUL24,2024-04-17,221.0
TRI MIN,TRI.MIN/DIC24,2024-04-17,204.0
CRN Matba,CRN.CME/ABR24,2024-04-18,169.0
CRN Matba,CRN.CME/JUN24,2024-04-18,176.5
CRN Matba,CRN.CME/NOV24,2024-04-18,184.7
MAI Dolar MATba,MAI.ROS/ABR24,2024-04-18,179.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-18,174.2
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-18,176.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-18,180.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-18,180.0
MAI MIN,MAI.MIN/JUL24,2024-04-18,174.2
MAI MIN,MAI.MIN/SEP24,2024-04-18,176.5
MAI MIN,MAI.MIN/DIC24,2024-04-18,180.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-18,289.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-18,293.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-18,302.2
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-18,292.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-18,289.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-04-18,251000.0
SOY Matba,SOY.CME/ABR24,2024-04-18,420.9
SOY Matba,SOY.CME/JUN24,2024-04-18,425.2
SOY Matba,SOY.CME/OCT24,2024-04-18,428.9
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-18,222.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-18,206.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-18,208.1
TRI MIN,TRI.MIN/JUL24,2024-04-18,222.5
TRI MIN,TRI.MIN/DIC24,2024-04-18,206.0
CRN Matba,CRN.CME/ABR24,2024-04-19,170.5
CRN Matba,CRN.CME/JUN24,2024-04-19,178.8
CRN Matba,CRN.CME/NOV24,2024-04-19,184.0
MAI Dolar MATba,MAI.ROS/ABR24,2024-04-19,179.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-19,173.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-19,176.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-19,179.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-19,179.5
MAI MIN,MAI.MIN/JUL24,2024-04-19,173.0
MAI MIN,MAI.MIN/SEP24,2024-04-19,176.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-19,290.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-19,294.6
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-19,304.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-19,293.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-19,290.0
SOJ MIN,SOJ.MIN/NOV24,2024-04-19,304.0
SOY Matba,SOY.CME/JUN24,2024-04-19,429.5
SOY Matba,SOY.CME/OCT24,2024-04-19,429.9
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-19,222.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-19,206.5
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-19,208.6
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-19,210.3
TRI MIN,TRI.MIN/DIC24,2024-04-19,206.5
CRN Matba,CRN.CME/ABR24,2024-04-22,173.2
CRN Matba,CRN.CME/JUN24,2024-04-22,180.5
CRN Matba,CRN.CME/NOV24,2024-04-22,186.3
MAI Dolar MATba,MAI.ROS/ABR24,2024-04-22,183.2
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-22,175.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-22,178.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-22,182.3
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-22,180.6
MAI MIN,MAI.MIN/JUL24,2024-04-22,175.0
MAI MIN,MAI.MIN/SEP24,2024-04-22,178.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-22,291.3
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-22,296.1
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-22,300.8
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-22,304.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-22,293.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-22,291.3
SOJ MIN,SOJ.MIN/JUL24,2024-04-22,296.1
SOJ MIN,SOJ.MIN/NOV24,2024-04-22,304.0
SOJ MIN,SOJ.MIN/MAY25,2024-04-22,293.0
SOY Matba,SOY.CME/ABR24,2024-04-22,427.4
SOY Matba,SOY.CME/JUN24,2024-04-22,433.5
SOY Matba,SOY.CME/OCT24,2024-04-22,434.0
SOY Matba,SOY.CME/ABR25,2024-04-22,435.7
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-22,221.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-22,225.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-22,210.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-22,213.1
TRI MIN,TRI.MIN/JUL24,2024-04-22,225.0
TRI MIN,TRI.MIN/DIC24,2024-04-22,210.0
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-04-22,200000.0
CRN Matba,CRN.CME/ABR24,2024-04-23,174.5
CRN Matba,CRN.CME/JUN24,2024-04-23,182.3
CRN Matba,CRN.CME/NOV24,2024-04-23,188.2
MAI Dolar MATba,MAI.ROS/ABR24,2024-04-23,184.4
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-23,174.7
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-23,177.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-23,182.0
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-23,180.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-04-23,175.0
MAI MIN,MAI.MIN/JUL24,2024-04-23,174.7
MAI MIN,MAI.MIN/SEP24,2024-04-23,177.5
MAI MIN,MAI.MIN/DIC24,2024-04-23,182.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-04-23,160000.0
SOJ Dolar MATba,SOJ.ROS/ABR24,2024-04-23,292.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-23,291.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-23,296.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-23,305.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-23,293.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-23,291.0
SOJ MIN,SOJ.MIN/JUL24,2024-04-23,296.0
SOJ MIN,SOJ.MIN/NOV24,2024-04-23,305.0
SOJ MIN,SOJ.MIN/MAY25,2024-04-23,293.0
SORGO,SOR.ROS/MAY24,2024-04-23,163.4
SORGO,SOR.ROS/JUL24,2024-04-23,160.0
SOY Matba,SOY.CME/ABR24,2024-04-23,428.0
SOY Matba,SOY.CME/JUN24,2024-04-23,435.7
SOY Matba,SOY.CME/OCT24,2024-04-23,435.0
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-23,223.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-23,225.2
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-23,212.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-23,214.0
TRI MIN,TRI.MIN/JUL24,2024-04-23,225.2
TRI MIN,TRI.MIN/DIC24,2024-04-23,212.0
CRN Matba,CRN.CME/ABR24,2024-04-24,172.7
CRN Matba,CRN.CME/JUN24,2024-04-24,180.5
CRN Matba,CRN.CME/ABR25,2024-04-24,193.3
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-24,172.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-24,175.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-24,179.0
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-24,178.5
MAI MIN,MAI.MIN/JUL24,2024-04-24,172.5
MAI MIN,MAI.MIN/SEP24,2024-04-24,175.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-24,291.7
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-24,297.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-24,306.5
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-24,295.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-24,291.7
SOJ MIN,SOJ.MIN/NOV24,2024-04-24,306.5
SOY Matba,SOY.CME/ABR24,2024-04-24,429.5
SOY Matba,SOY.CME/JUN24,2024-04-24,435.0
SOY Matba,SOY.CME/OCT24,2024-04-24,434.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-24,230.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-24,217.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-24,218.9
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-24,222.0
TRI MIN,TRI.MIN/JUL24,2024-04-24,230.0
TRI MIN,TRI.MIN/DIC24,2024-04-24,217.0
CRN Matba,CRN.CME/ABR24,2024-04-25,173.2
CRN Matba,CRN.CME/JUN24,2024-04-25,182.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-25,172.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-25,175.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-25,179.4
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-25,179.5
MAI MIN,MAI.MIN/JUL24,2024-04-25,172.5
MAI MIN,MAI.MIN/DIC24,2024-04-25,179.4
MAI MIN,MAI.MIN/ABR25,2024-04-25,179.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-04-25,160000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-25,289.8
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-25,295.8
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-25,300.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-25,305.7
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-25,294.5
SOJ MIN,SOJ.MIN/MAY24,2024-04-25,289.8
SOJ MIN,SOJ.MIN/JUL24,2024-04-25,295.8
SOJ MIN,SOJ.MIN/NOV24,2024-04-25,305.7
SOY Matba,SOY.CME/ABR24,2024-04-25,427.5
SOY Matba,SOY.CME/JUN24,2024-04-25,434.6
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-25,230.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-25,233.6
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-25,220.2
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-25,222.5
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-25,226.5
TRI MIN,TRI.MIN/JUL24,2024-04-25,233.6
TRI MIN,TRI.MIN/DIC24,2024-04-25,220.2
TRI MIN,TRI.MIN/ENE25,2024-04-25,222.5
CRN Matba,CRN.CME/ABR24,2024-04-26,173.2
CRN Matba,CRN.CME/JUN24,2024-04-26,181.3
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-26,173.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-26,176.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-26,180.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-26,179.5
MAI MIN,MAI.MIN/JUL24,2024-04-26,173.5
MAI MIN,MAI.MIN/SEP24,2024-04-26,176.0
MAI MIN,MAI.MIN/DIC24,2024-04-26,180.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-04-26,162000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-26,290.8
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-26,297.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-26,301.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-26,307.4
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-26,295.0
SOJ MIN,SOJ.MIN/MAY24,2024-04-26,290.8
SOJ MIN,SOJ.MIN/NOV24,2024-04-26,307.4
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-04-26,254000.0
SOY Matba,SOY.CME/ABR24,2024-04-26,426.1
SOY Matba,SOY.CME/JUN24,2024-04-26,432.0
SOY Matba,SOY.CME/OCT24,2024-04-26,434.0
SOY Matba,SOY.CME/ABR25,2024-04-26,436.1
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-26,232.1
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-26,234.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-26,222.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-26,224.5
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-26,228.9
TRI MIN,TRI.MIN/JUL24,2024-04-26,234.5
TRI MIN,TRI.MIN/DIC24,2024-04-26,222.0
TRI Pesos MATba,TRI.BA.P/DIS24,2024-04-26,204000.0
CRN Matba,CRN.CME/JUN24,2024-04-29,180.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-29,171.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-29,173.9
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-29,178.5
MAI MIN,MAI.MIN/JUL24,2024-04-29,171.5
MAI MIN,MAI.MIN/SEP24,2024-04-29,173.9
MAI MIN,MAI.MIN/DIC24,2024-04-29,178.5
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-29,291.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-29,298.5
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-29,303.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-29,307.9
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-29,296.5
SOJ MIN,SOJ.MIN/MAY24,2024-04-29,291.0
SOJ MIN,SOJ.MIN/JUL24,2024-04-29,298.5
SOJ MIN,SOJ.MIN/NOV24,2024-04-29,307.9
SOY Matba,SOY.CME/JUN24,2024-04-29,436.0
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-29,232.6
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-29,230.7
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-29,218.5
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-29,220.8
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-29,225.1
TRI MIN,TRI.MIN/JUL24,2024-04-29,230.7
TRI MIN,TRI.MIN/DIC24,2024-04-29,218.5
TRI Pesos MATba,TRI.ROS.P/DIS24,2024-04-29,205100.0
CRN Matba,CRN.CME/JUN24,2024-04-30,179.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-04-30,170.6
MAI Dolar MATba,MAI.ROS/SEP24,2024-04-30,173.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-04-30,178.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-04-30,178.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-04-30,172.0
MAI MIN,MAI.MIN/JUL24,2024-04-30,170.6
MAI MIN,MAI.MIN/SEP24,2024-04-30,173.5
MAI MIN,MAI.MIN/ABR25,2024-04-30,178.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-04-30,162000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-04-30,287.9
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-04-30,294.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-04-30,299.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-04-30,303.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-04-30,293.1
SOJ MIN,SOJ.MIN/MAY24,2024-04-30,287.9
SOJ MIN,SOJ.MIN/JUL24,2024-04-30,294.0
SOJ MIN,SOJ.MIN/NOV24,2024-04-30,303.0
SOY Matba,SOY.CME/JUN24,2024-04-30,426.4
SOY Matba,SOY.CME/OCT24,2024-04-30,429.5
TRI Dolar MATba,TRI.ROS/MAY24,2024-04-30,228.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-04-30,228.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-04-30,215.9
TRI Dolar MATba,TRI.ROS/ENE25,2024-04-30,219.0
TRI Dolar MATba,TRI.ROS/MAR25,2024-04-30,223.0
TRI MIN,TRI.MIN/JUL24,2024-04-30,228.0
TRI MIN,TRI.MIN/DIC24,2024-04-30,215.9
CRN Matba,CRN.CME/JUN24,2024-05-02,183.3
CRN Matba,CRN.CME/NOV24,2024-05-02,189.1
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-02,175.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-02,178.3
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-02,183.0
MAI Dolar MATba,MAI.ROS/ABR25,2024-05-02,181.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-05-02,175.0
MAI MIN,MAI.MIN/JUL24,2024-05-02,175.0
MAI MIN,MAI.MIN/SEP24,2024-05-02,178.3
MAI MIN,MAI.MIN/ABR25,2024-05-02,181.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-05-02,160000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-02,296.5
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-05-02,301.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-05-02,305.0
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-05-02,309.6
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-05-02,299.0
SOJ MIN,SOJ.MIN/JUL24,2024-05-02,301.0
SOJ MIN,SOJ.MIN/NOV24,2024-05-02,309.6
SOY Matba,SOY.CME/JUN24,2024-05-02,440.0
SOY Matba,SOY.CME/OCT24,2024-05-02,439.5
TRI Dolar MATba,TRI.ROS/JUL24,2024-05-02,232.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-05-02,219.5
TRI Dolar MATba,TRI.ROS/ENE25,2024-05-02,221.6
TRI Dolar MATba,TRI.ROS/MAR25,2024-05-02,225.5
TRI MIN,TRI.MIN/JUL24,2024-05-02,232.5
TRI MIN,TRI.MIN/DIC24,2024-05-02,219.5
CRN Matba,CRN.CME/JUN24,2024-05-03,184.0
CRN Matba,CRN.CME/NOV24,2024-05-03,190.3
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-03,179.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-03,182.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-03,187.5
MAI Dolar MATba,MAI.ROS/ABR25,2024-05-03,184.5
MAI Dolar MATba,MAI.ROS/JUL25,2024-05-03,177.0
MAI MIN,MAI.MIN/JUL24,2024-05-03,179.0
MAI MIN,MAI.MIN/SEP24,2024-05-03,182.5
MAI MIN,MAI.MIN/DIC24,2024-05-03,187.5
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-05-03,163000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-03,306.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-05-03,310.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-05-03,312.9
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-05-03,317.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-05-03,301.5
SOJ MIN,SOJ.MIN/JUL24,2024-05-03,310.0
SOJ MIN,SOJ.MIN/NOV24,2024-05-03,317.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-05-03,262000.0
SOY Matba,SOY.CME/JUN24,2024-05-03,445.8
SOY Matba,SOY.CME/OCT24,2024-05-03,444.2
SOY Matba,SOY.CME/ABR25,2024-05-03,445.1
TRI Dolar MATba,TRI.ROS/JUL24,2024-05-03,239.5
TRI Dolar MATba,TRI.ROS/DIC24,2024-05-03,225.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-05-03,226.7
TRI Dolar MATba,TRI.ROS/MAR25,2024-05-03,232.8
TRI MIN,TRI.MIN/JUL24,2024-05-03,239.5
TRI MIN,TRI.MIN/DIC24,2024-05-03,225.0
TRI MIN,TRI.MIN/ENE25,2024-05-03,226.7
CRN Matba,CRN.CME/JUN24,2024-05-06,185.4
CRN Matba,CRN.CME/NOV24,2024-05-06,191.5
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-06,180.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-06,183.7
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-06,188.0
MAI Dolar MATba,MAI.ROS/ABR25,2024-05-06,186.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-05-06,178.5
MAI MIN,MAI.MIN/JUL24,2024-05-06,180.5
MAI MIN,MAI.MIN/SEP24,2024-05-06,183.7
MAI MIN,MAI.MIN/DIC24,2024-05-06,188.0
MAI MIN,MAI.MIN/ABR25,2024-05-06,186.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-05-06,170000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-06,311.3
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-05-06,314.5
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-05-06,318.9
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-05-06,321.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-05-06,303.5
SOJ MIN,SOJ.MIN/JUL24,2024-05-06,314.5
SOJ MIN,SOJ.MIN/NOV24,2024-05-06,321.0
SOY Matba,SOY.CME/JUN24,2024-05-06,457.8
SOY Matba,SOY.CME/OCT24,2024-05-06,449.0
TRI Dolar MATba,TRI.ROS/MAY24,2024-05-06,236.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-05-06,243.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-05-06,230.2
TRI Dolar MATba,TRI.ROS/ENE25,2024-05-06,233.1
TRI Dolar MATba,TRI.ROS/MAR25,2024-05-06,237.0
TRI MIN,TRI.MIN/JUL24,2024-05-06,243.0
TRI MIN,TRI.MIN/DIC24,2024-05-06,230.2
CRN Matba,CRN.CME/JUN24,2024-05-07,185.5
CRN Matba,CRN.CME/NOV24,2024-05-07,192.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-07,179.0
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-07,182.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-07,186.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-05-07,177.5
MAI MIN,MAI.MIN/JUL24,2024-05-07,179.0
MAI MIN,MAI.MIN/DIC24,2024-05-07,186.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-05-07,170000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-07,315.0
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-05-07,316.9
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-05-07,319.5
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-05-07,323.0
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-05-07,305.0
SOJ MIN,SOJ.MIN/JUL24,2024-05-07,316.9
SOJ MIN,SOJ.MIN/NOV24,2024-05-07,323.0
SOJ MIN,SOJ.MIN/MAY25,2024-05-07,305.0
SOJ Pesos MATba,SOJ.ROS.P/DIS24,2024-05-07,275000.0
SOY Matba,SOY.CME/JUN24,2024-05-07,457.0
SOY Matba,SOY.CME/OCT24,2024-05-07,450.3
TRI Dolar MATba,TRI.ROS/JUL24,2024-05-07,242.6
TRI Dolar MATba,TRI.ROS/DIC24,2024-05-07,227.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-05-07,230.0
TRI Dolar MATba,TRI.ROS/MAR25,2024-05-07,233.5
TRI MIN,TRI.MIN/JUL24,2024-05-07,242.6
TRI MIN,TRI.MIN/DIC24,2024-05-07,227.0
CRN Matba,CRN.CME/JUN24,2024-05-08,182.0
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-08,175.7
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-08,177.0
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-08,183.0
MAI Dolar MATba,MAI.ROS/JUL25,2024-05-08,175.0
MAI MIN,MAI.MIN/JUL24,2024-05-08,175.7
MAI MIN,MAI.MIN/DIC24,2024-05-08,183.0
MAI Pesos MATba,MAI.ROS.P/DIS24,2024-05-08,167000.0
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-08,309.9
SOJ Dolar MATba,SOJ.ROS/JUL24,2024-05-08,312.0
SOJ Dolar MATba,SOJ.ROS/SEP24,2024-05-08,315.1
SOJ Dolar MATba,SOJ.ROS/NOV24,2024-05-08,318.5
SOJ Dolar MATba,SOJ.ROS/MAY25,2024-05-08,299.9
SOJ MIN,SOJ.MIN/JUL24,2024-05-08,312.0
SOJ MIN,SOJ.MIN/NOV24,2024-05-08,318.5
SOJ MIN,SOJ.MIN/MAY25,2024-05-08,299.9
SOY Matba,SOY.CME/JUN24,2024-05-08,450.5
SOY Matba,SOY.CME/OCT24,2024-05-08,445.0
TRI Dolar MATba,TRI.ROS/JUL24,2024-05-08,241.0
TRI Dolar MATba,TRI.ROS/DIC24,2024-05-08,227.0
TRI Dolar MATba,TRI.ROS/ENE25,2024-05-08,229.5
TRI Dolar MATba,TRI.ROS/MAR25,2024-05-08,233.0
TRI MIN,TRI.MIN/JUL24,2024-05-08,241.0
TRI MIN,TRI.MIN/DIC24,2024-05-08,227.0
CRN Matba,CRN.CME/NOV24,2024-05-09,187.6
MAI Dolar MATba,MAI.ROS/JUL24,2024-05-09,174.5
MAI Dolar MATba,MAI.ROS/SEP24,2024-05-09,175.5
MAI Dolar MATba,MAI.ROS/DIC24,2024-05-09,181.0
MAI Dolar MATba,MAI.ROS/ABR25,2024-05-09,182.9
MAI MIN,MAI.MIN/JUL24,2024-05-09,174.5
MAI MIN,MAI.MIN/SEP24,2024-05-09,175.5
MAI MIN,MAI.MIN/DIC24,2024-05-09,181.0
MAI MIN,MAI.MIN/ABR25,2024-05-09,182.9
SOJ Dolar MATba,SOJ.ROS/MAY24,2024-05-09,305.0
